molecule_chembl_id,canonical_smiles,reason,split
CHEMBL5986111,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1C1CC1NC(=O)OC(C)(C)C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5838200,CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5972933,CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5943114,CC(C)c1nnnn1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5939263,CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-n4nnnc4C(C)C)n3)cc2C1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5850947,O=C1c2cc(-c3cnc(C4CC4)nc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4846465,CC(C)n1cnnc1-c1cccc(NC(=O)c2[nH]c3ccccc3c2-c2ccoc2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5971237,Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C(F)(F)F)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5931015,Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C(C)(C)C)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5781819,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5854610,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5562218,Cc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCCC4)n2)cc1-n1nnc(C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5977992,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCCC3)cn2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6064133,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2C4CCCC2CC4)C3)n1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5890008,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OC2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4642504,COc1nn(-c2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5997839,CN1CC=C(c2ccc3c(c2)OCCCCn2cnnc2-c2cccc(n2)NC3=O)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5829729,CN1CC=C(c2cc3c(cc2F)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)CC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5755713,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5868492,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5764077,Cc1cc2ncn(-c3csc(-c4nncn4C(C)C)c3)c(=O)c2cc1-n1cnc(C2CC2)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5430975,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5421028,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5433012,CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5774118,O=C(c1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2)N1CCCC1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4569388,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4536051,Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5891712,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2[C@H](C)CCCO3)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5859007,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2[C@@H](C)CCCO3)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5975616,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(-n3ccnc3)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6062870,Cc1nccn1-c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5741925,Cc1cn(-c2cc3c(cc2F)OCCCCn2cnnc2-c2cccc(n2)NC3=O)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6004841,Cc1cn(-c2cc3c(cc2F)OCCC[C@H](C)n2cnnc2-c2cccc(n2)NC3=O)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5949285,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCC[C@H](C)O3)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5995893,Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCC[C@@H](C)O3)cn1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5804075,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)ON1CCOC1=O)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5867727,O=C1c2cc(-n3ccnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5419388,Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(OCc3ccccc3F)nc21,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4787238,CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nn(C)c3ccccc23)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4636506,COc1nn(-c2ccncc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6022726,CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCCC3)cn2)cs1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5862342,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)CC2CC(F)(F)C2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5415758,O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnc(Cl)nc2)cn(Cc2ccccc2F)c1=O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4638598,COc1nn(-c2cncnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5963900,CC(C)n1cnnc1-c1cccc(-n2cnc3cc(-c4ccccc4)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5914202,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CC2CC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5967167,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4nccc(C(=O)O)c4F)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5985747,Cc1c(C(=O)O)ccnc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6028112,Cc1cc(C(=O)O)cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5781898,Cc1cc(C(=O)O)c(C#N)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5745079,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(Cc2ccccn2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5884981,CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6061541,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NC2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5971232,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C2CCCC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5999211,C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NC2CC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4868746,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccnc3[nH]2)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4873779,C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5768655,CC(C)n1cnnc1-c1cccc(N2CCNC2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6009353,CCn1nccc1-c1ccc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5780163,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5862012,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)c(F)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6058001,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(C(=O)O)c4F)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5857821,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(F)c(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6018103,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(F)cc(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5787727,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C(=O)O)ccc4F)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5800064,COc1ccc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5787110,Cc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5768230,Cc1ccc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5795972,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C#N)cc(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5926682,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C(=O)O)ccc4C#N)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5906116,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(C)(C)C(=O)O)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6060824,CC(C)(C(=O)O)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(F)(F)F)n2)C3)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5880765,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5804059,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccccc4C(=O)O)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5818159,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)cc4F)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6029058,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)cc4CO)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5765172,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(C(=O)O)ccc4CO)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6041520,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(Cl)c(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5776708,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(O)c(C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5869407,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(Cl)cc4C(=O)O)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5769721,COc1cc(N)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5913043,Cc1c(C(=O)O)cc(N)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5789075,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)cc4O)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5876473,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5982673,Cc1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)ccc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5962517,Cc1cc(C(=O)O)ccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5828436,COc1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)ccc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5844998,COc1cc(C(=O)O)ccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6057773,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)c(S(C)(=O)=O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6049786,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(F)c(C(=O)O)c(F)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5908319,Cc1cc(F)c(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5792360,COc1c(C)cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5786562,COC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5821933,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(C(=O)O)c(CO)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5868776,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(CC(=O)O)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5895853,CC(C(=O)O)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6010208,COC(=O)C(C)(C)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5794733,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(OCC(=O)O)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5804541,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4ccc(CCC(=O)O)cc4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5801023,Cc1c(C(=O)O)cccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6019733,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(C(=O)O)c4O)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5758560,COc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5939633,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cc(F)cc(C(=O)O)c4F)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5787566,Cc1c(F)cc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5972288,COC(=O)c1cccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)c1C,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5790871,COC(=O)c1ccc(F)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5946199,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(C(C)(C)C(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5909721,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(CCC(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5932507,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(-c4cccc(OCC(=O)O)c4)cc3C2=O)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3978053,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC3CC3)CC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5850556,Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cn(C(C)C)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5875502,Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cn(C(C)C)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4846492,CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)n4)c3)c2c1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL3683259,O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5810605,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL6039486,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(S(=O)(=O)C1CC1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5974203,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CC2)C3)n1,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL5771942,COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(S(=O)(=O)C1CC1)CC2,>2 rings causes RDKit C++ hang - bypassed,train
CHEMBL4561768,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4514925,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4537756,C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4462230,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4442116,C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4565615,C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4469413,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4590290,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4562269,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4542440,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4590759,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4473364,CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL4455414,Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5979870,C=Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6047450,N#Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5953129,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(C(F)(F)F)ccc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6039659,C[C@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5766005,C[C@@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5999938,NCc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6004798,CN(C)Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5768869,CC(C)(O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5968738,COC(C)(C)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5850811,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)c(Br)cc21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5831889,N#Cc1cc2c(cc1F)OCCCCn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5852640,COCCOc1cc2c(cc1F)OCCCCn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5903071,CN(C)CCOc1cc2c(cc1F)OCCCCn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5985380,COCCNc1cc2c(cc1F)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5948409,C[C@H]1CCCOc2ccc(F)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5778364,C[C@H]1CCCOc2cc(F)c(Br)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6012293,C[C@H]1CCCOc2cc(F)c(OCCN(C)C)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6049807,COCCOc1cc2c(cc1F)OCCC[C@H](C)n1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5999568,C[C@H]1CCCOc2cc(F)c(C#N)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5940644,C[C@H]1CCCOc2cc(S(C)(=O)=O)c(Br)cc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5764177,C[C@@H]1CCCOc2cc(Br)ccc2C(=O)Nc2cccc(n2)-c2nncn21,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL5843065,C[C@H]1CCOc2cc(F)c(Br)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,Bridgehead atoms cause C++ RDKit hang,train
CHEMBL6010354,COCCOc1cc2c(cc1F)OCC[C@H](C)Cn1cnnc1-c1cccc(n1)NC2=O,Bridgehead atoms cause C++ RDKit hang,train
